74.57,109,21.62,1.84,1.2,0,0,0,6,2.6,25,187,343,54,2.8,0.09,0.007,27,0,0.098441,0.094,1.91,0.76,0.21856,10.912,0,10.912,10.912,2.4297,0,0,0,0.15059,1.4088,0,0,0,0,0,0.69,0.72,0.19,62,28.35,453.6,0
49.7,260,3.5,15.4,1.7,29.6,2.2415,15.721,77,1.08,32,231,285,460,0.6,0.203,0.125,6.1,0.5,0.051,0.147,0.595,0.202,0.029,26,23,3,42,0.21,413,124,124,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,8.195,5.084,0.814,35,28.35,95,0
4.1,387,0,5,2.5,88.4,0.3,31.829,20,0.05,8,5,17,788,0.09,0.02,0.013,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71429,1.1943,0,3.4571,0.37143,0,2.7714,0.9,1.48,2.41,0,88,22,0
22.9,367,4.1,16.4,1.7,54.6,2.8,15.721,43,2.2,34,122,200,334,0.69,0.242,0.321,3.3,0.1,0.027,0.133,0.577,0.202,0.04,17,9,8,23,0.14,85,26,26,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,4.771,8.76,1.845,42,28.35,64,0
86.6,54,1.5,0.2,0.5,11.2,0.5,22.125,21,4.3,5,42,19,194,0.14,0.028,1.3242,10.878,0,0.1,0,0.6,0.071,0.012,45,41,4,74,0,0,0,0,1.9032,1.2488,7.5366,13.171,0.073171,0,195.9,0.031,1.2274,1.0471,0,239,179,0
10.62,411,4.88,12.8,2.68,69.02,1.5,15.721,25,2.46,25.902,141.29,88,640,0.59122,0.12807,0.47641,9.122,0,0.32,0.24,2.6,0.26676,0.11463,78,28.22,12.317,60.317,0.10049,19,37.341,36.268,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,2.96,5.04,1.2,16,24,72.074,0
67.3,116,0.79,0.18,0.58,31.15,2.3,14,2,0.58,32,28,465,5,0.13,0.066,0.2756,1.4,10.9,0.046,0.052,0.756,0.233,0.24,26,0,26,26,0,909,45,0,0.13,0.7,353,369,0,0,28,0.069,0.015,0.033,0,200,154,0
88.84,40,0.5,0.11,0.25,10.3,0.6,9.7,10,0.98,6,18,107,6,0.05,0.056,0.039,0.1,1,0.031,0.023,0.13,0.041,0.065,3,0,3,3,0,45,2,0,0.13,9.8,1,26,0,0,48,0.035,0.004,0.031,0,245,71.226,0
90.69,28,2.98,0.35,0.92,5.24,2.3265,1.2383,48,0.88,25,66,325,27,0.4,0.045,0.229,3,93.2,0.065,0.119,0.638,0.535,0.159,71,0,71,71,0,400,20,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.054,0.024,0.167,0,114,102.86,0
81.96,63,1.4,0.41,0.86,15.38,2.3686,13.673,55,1.54,24,59,322,2,0.27,0.086,0.256,0.38571,181,0.05,0.05,0.3,0.398,0.066,7.8,0,7.8,7.8,0,230,12,0,1,1.8943,11.571,41.4,10.829,0,45.429,0.034,0.058,0.179,0,112,71.226,2
61.97,208,28.31,9.65,1.1,0,0,0,7,2.29,18,174,227,37,4.7,0.067,0.01,28.7,0,0.065,0.151,4.947,0.558,0.372,9,0,9,9,1.57,0,0,0,0.41,1.4,0,0,0,0,0,3.664,4.117,0.372,62,333,85,1
68.7,101,8.8,0.45,0.8,21.25,2.3265,1.2383,14,3.1,35,153,284,246,1.6,0.337,0.502,0.6,12.6,0.22,0.09,1.2,0.571,0.164,67,0,67,67,0,41,2,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.053,0.095,0.201,0,128.95,102.86,0
74.62,103,22.5,0.8,1.1,0,0,0,3,4.5,42,236,300,120,3.5,0.211,0.029,32.5,0,0.267,0.451,7.397,2.708,0.634,13,0,13,13,6.67,0,0,0,0.22,0.52093,0,0,0,0,0,0.201,0.319,0.109,71,513.02,85,0
4,423,4,9.8,2.2,79.9,0.7,44.21,115,1.57,9,253,63,687,0.27,0.058,0.28,2.4,0,0.307,0.188,2.588,0.242,0.016,104,95,9,171,0.05,0,0,0,0.77,2.5,0,0,0,0,1,2.472,5.496,1.295,0,28.35,524,0
83.29,58,2.57,0.1,1.61,12.44,2.5,1.2383,30,3.24,23,38,413,10,0.35,0.423,0.602,0.3,11.4,0.021,0.038,1.033,0.302,0.239,17,0,17,17,0,0,0,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.026,0.002,0.043,0,38,102.86,0
46.4,283,10.35,15.78,2.68,24.79,0.7,4.03,231,1.9,17,249,168,650,1.04,0.074,0.227,22.2,0,0.243,0.426,2.052,0.828,0.117,27.385,9.7692,20.423,27.231,0.53,197.88,22.731,21.308,1.11,9.5,0,8.3462,0.11538,10.577,3.9615,4.766,6.668,2.93,139,110.43,76.179,0
96.96,17,2.26,0.81,0.74,0,0,0,3,0.01,7,56,144,156,0.06,0.058,0.052,1,0.1,0.033,0.076,1.186,0.329,0.037,2,0,2,2,0.69,6,2,2,0.17,0,0,0,0,0,0,0.203,0.236,0.138,1,233,245.35,0
56.92,222,27.71,11.48,1.39,0,0,0,7,3.69,27,239,391,61,4.79,0.145,0.016,23.7,0,0.1,0.31,3.41,0.28,0.29,9,0,9,9,2.71,0,0,0,0.15,0.5764,0,0,0,0,0,4.33,4.48,0.52,83,251,85,26
2.59,382,7.27,3.64,2.5,84,7.3,34.55,36,8.18,73,182,309,491,6.82,0.145,2.407,17.3,10.9,0.68,0.77,9.09,0.703,0.909,182,163,19,296,2.73,5,0,0,0.82,2.4,0,1,3,0,111,0.91,1.82,0.91,0,55,20.021,0
65.26,179,27.56,6.77,1.07,0,0,0,6,2.43,19,174,225,36,4.82,0.065,0.009,31.4,0,0.057,0.172,5.294,0.541,0.385,9,0,9,9,1.63,0,0,0,0.37,1.3,0,0,0,0,0,2.334,2.831,0.274,89,28.35,453.6,10
53.01,272,26.19,17.73,1.05,0,0,0,9,3.33,19,207,259,57,6.79,0.13,0.001,27.9,0,0.067,0.226,2.857,0.025,0.241,8,0,8,8,2.74,0,0,0,0.11,0.5764,0,0,0,0,0,6.699,8.011,0.705,94,85,453.6,8
76.62,113,17.13,4.79,1.05,0.41,0,0,6,4.18,22,222,295,94,3.37,0.394,0.058,35.9,3,0.212,0.97,4.75,3.12,0.441,6,0,6,6,15.4,107,23,21,0.04,0,0,23,0,21,0,1.316,1.391,1.272,147,231.7,468.29,0
3.11,346,2.86,3.52,14.82,75.69,4.8,25.83,108,19.64,40,86,437,6416,0.7,0.183,0.707,2.2023,1.4,0.121,0.049,0.513,0.24,0.432,45,6.6818,6.7045,18.114,0,60,26.227,7.7045,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,0.309,1.347,1.865,1,425,5.6,0
81,68,2.73,0.17,0.74,15.36,3.1,2.9,47,0.55,18,56,283,252,0.3,0.07,0.21,0.6,4.6,0.056,0.173,0.392,0.276,0.218,15,0,15,15,0,0,0,0,0.19,0.3,0,0,0,0,0,0.16277,0.24882,0.23428,0,135,102.86,0
2.7,443,8.8,17.2,2.7,68.6,10.5,0.37,50,3.08,99,295,297,659,2.15,0.444,2.247,14.7,0,0.201,0.1,4.519,0.813,0.183,28,0,28,28,0,0,0,0,0.86,8.3,0,0,0,0,179,3.393,5.88,6.596,0,94,4,0
53.28,266,14.47,17.06,1.67,13.52,1.6,3.61,78,5.3,19,128,189,387,3.5,0.078,0.14,17,0.2,0.267,0.21,3,0.2,0.112,27,22,5,42,0.41115,197.88,22.731,21.308,0.06,11.5,0,8.3462,0.11538,10.577,3.9615,6.998,6.298,2.987,47,399,76.179,0
81.65,94,11.71,4.05,0.6,1.99,0,0,81,0.66,15,66,42,68,1.71,0,0.103,11.8,0,0,0.025,0.461,0.097,0,3,0,3,3,0.72,0,0,0,0.14,0,0,0,0,0,0,1.357,1.604,0.208,157,182.68,201.4,0
2,321,15.2,2.1,6.05,74.65,10.4,1.2383,360,7.6,161,346,2400,35,0.66,0.657,2.634,5.7,118,0.8,0.4,3.5,0.767,1.209,366,0,366,366,0,277,14,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.279,0.029,1.161,0,0.2,0.8,0
82.4,74,1.95,2.38,2.01,11.27,0.4,8.88,27,0.85,21,36,376,481,0.54,0.188,0.16,1.4,3.1,0.024,0.061,3.917,0.076,0.173,11,0,11,11,0,540,27,0,2.04,13.9,0,324,0,17199,0,0.431,0.771,1.028,0,250,125,0
47.49,358,22.5,29.01,0.98,0,0,0,11,2.34,20,175,301,63,5.35,0.083,0.013,22,0,0.07,0.17,3.41,0.31,0.23,7,0,7,7,2.54,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,11.7,12.47,1.03,84,290,85,17
75.43,94,2.1,0.15,1.24,21.08,2.1,1.39,10,0.64,27,75,544,7,0.35,0.127,0.189,0.5,12.6,0.048,0.043,1.528,0.383,0.211,38,0,38,38,0,10,1,0,0.04,2.7,0,6,0,0,30,0.021,0.002,0.036,0,299,138,0
91.2,26,2.5,0.2,1.03,5.07,1.5,1.8,8,0.6,11,130,484,6,0.6,0.4,0.142,11,0,0.077,0.48,4.5,1.5,0.1,22,0,22,22,0.05,0,0,0,0.02,0,31.422,743.61,2.5783,139.89,1082.1,0.022,0.003,0.081,0,85.5,83.52,3
87.9,48,1.42,0.07,0.14,10.47,0.3,0.04,4,0.5,2,12,13,2,0.08,0.016,0.093,9.1,0,0.061,0.043,0.489,0.056,0.007,34,32,2,57,0,0,0,0,0.01,0,0,0,0,0,2,0.01,0.01,0.03,0,233,14.6,0
52.51,277,12.12,19.21,1.78,14.37,0.97692,4.3831,93,3.58,17,152,207,600,1.89,0.072,0.165,21.2,0.1,0.24,0.35,2.07,0.73,0.12,38,19,19,51,0.95,476,139,138,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,5.81,7.91,3.95,184,148,76.179,0
57.86,275,21.57,20.28,0.73,0,0,0,10,2.63,16,134,158,67,2.99,0.21,0.033,28,7,0.08,0.42,3.69,0.34,0.17,3,0,3,3,6.3,0,0,0,0.15059,1.4088,0,0,0,0,0,7.83,10,1.25,189,255,85,0
1.5,395,5.2,2.1,2.2,88.9,2.5,38.3,17,9.31,37,93,120,743,5.17,0.068,0.152,20.1,0,1.29,1.47,17.24,0.198,1.73,345,326,19,573,5.17,2583,748,742,0.19,0.7,32,50,0,0,721,0.6,0.49,0.69,0,29,20.021,0
34.8,274,7.7,2.6,1.4,53.6,2,15.721,32,3.18,17,96,111,336,0.59,0.112,0.46,23.1,0,0.431,0.352,3.731,0.284,0.037,85,58,27,126,0.02,41,12,12,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,0.391,0.527,1.401,0,28.35,44,0
3.6,401,4,9.5,2.5,80.1,3.5,49.54,97,1.93,22,294,149,643,0.42,0.156,0.105,3.1,0,0.255,0.176,2.605,0.072,0.035,56,46,10,88,0,3,1,1,0.08,3.8,0,0,0,0,4,3.205,3.781,1.823,0,28.35,517,0
45.77,279,7.6,15.31,1.8,29.52,0.9,9.86,49,1.58,13,216,168,437,0.69,0.073,0.13,10.969,0.4,0.208,0.277,1.876,0.618,0.123,27.385,9.7692,20.423,27.231,0.35,260,22.731,21.308,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,3.839,5.959,2.58,110,437.09,76.179,0
11.5,460,3.02,22.55,1.71,61.23,5.1,45.16,5,0.82,25.902,141.29,123,241,0.59122,0.12807,0.47641,9.122,0,0.02,0.06,0.22,0.26676,0.11463,5,28.22,12.317,60.317,0.10049,0,37.341,36.268,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,20.1,1.61,0.81,0,22,72.074,0
88.11,48,0.85,1.1,1.05,8.88,0.6,2.98,9,0.32,2,14,134,330,0.21,0.052,0.156,0.9,6,0.025,0.02,0.427,0.05,0.031,6,0,6,6,0,239,14,2,0.99,1.8,0,140,0,9856,1,0.21,0.24,0.55,1,247,600,0
71.2,130,2.3,3.6,0.9,22,0,20.2,88,0.13,8,68,113,135,0.25,0.03,0.004,2,0,0.022,0.139,0.252,0.174,0.011,0,0,0,0,0.1,21,6,6,0,0,0,1,0,0,0,1.512,1.483,0.41,7,28.35,113,0
72.82,136,20.05,5.55,0.72,0,0,0,13,1.57,19,213,330,41,1.57,0.145,0.026,23.7,0,0.1,0.15,7.27,0.8,0.5,8,0,8,8,7.16,0,0,0,0.15059,1.4088,0,0,0,0,0,1.66,1.5,1.08,57,28.35,453.6,0
71.44,140,22.69,4.78,1.16,0,0,0,20,2.12,25,222,352,57,4.29,0.101,0.014,28.6,0,0.095,0.163,6.901,0.675,0.666,13,0,13,13,1.89,0,0,0,0.3,1.2,0,0,0,0,0,1.637,2.014,0.205,65,28.35,453.6,6
0.57,389,1,0.1,2.2,96.13,1.9,3.7045,54,2.14,12,60,87,1030,0.12,0.037,0,2.2023,0,0.02,0.127,1.1,0.9,0.5,3,0,3,3,0,0,0,0,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,0.01,0.02,0.06,0,75.6,56.7,0
92.3,27,0.66,0.26,0.32,6.46,1.4,2.53,21,0.34,11,14,117,18,0.2,0.035,0.109,0.3,3.5,0.038,0.022,0.81,0.355,0.099,8,0,8,8,0,110,6,0,0.12,0.8,15,59,0,0,0,0.062,0.022,0.126,0,155,102.86,0
67.01,181,27.18,7.18,0.73,0,0,0,13,1.12,18,134,153,73,2.02,0.047,0.017,21.7,0,0.044,0.11,5.2,0.571,0.32,3,0,3,3,0.22,54,16,16,0.27,0.2,0,0,0,0,0,2,2.31,1.57,74,140,14,68
45.9,378,22.5,31.28,0.89,0,0,0,10,2.3,19,169,286,63,5.65,0.087,0.013,21.6,0,0.07,0.18,3.59,0.36,0.22,7,0,7,7,2.31,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,12.62,13.39,1.09,85,296,85,15
2.68,389,6.13,2.33,3.1,85.9,3.6,39.25,107,14.43,51,122,165,648,5.6,0.12,1.3242,6.5,52.5,1.325,1.5,17.75,0.151,1.8,358,339,19,594,5.18,1740,501,497,0.21,0.7,24,37,0,0,528,0.525,0.975,0.775,0,79.228,20.021,0
66.35,200,20.13,12.59,1.01,0,0,0,10,2.18,22,196,373,63,4.66,0.067,0.014,17.1,0,0.09,0.15,3.74,0.34,0.42,6,0,6,6,3.57,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,5.16,5.64,0.43,59,28.35,453.6,43
90.95,32,0.67,0.3,0.4,7.68,2,4.89,16,0.41,13,24,153,1,0.14,0.048,0.386,0.4,58.8,0.024,0.022,0.386,0.125,0.047,24,0,24,24,0,12,1,0,0.29,2.2,0,7,0,0,26,0.015,0.043,0.155,0,152,232,6
63.03,223,18.87,15.75,0.93,0,0,0,7,1.92,19,178,309,58,3.79,0.071,0.013,14.6,0,0.1,0.16,3.25,0.32,0.39,7,0,7,7,2.97,0,0.067416,0,0.1782,0.5764,0,0.78652,0,0,0,6.37,6.82,0.58,65,28.35,453.6,11
65.37,175,28.08,6.06,1.12,0,0,0,7,2.28,19,179,232,37,4.81,0.073,0.01,28.1,0,0.071,0.141,4.738,0.554,0.369,9,0,9,9,1.44,0,0,0,0.37,1.3,0,0,0,0,0,2.179,2.567,0.228,68,463.87,201.4,1
3.81,405,11.4,11.8,9.77,63.22,1.4,10.2,160,1.3,26,199,272,3250,1.19,0.163,0.132,2.2023,1.2,0.081,0.278,1.718,0.875,0.134,16,6.6818,6.7045,18.114,0.39,208,26.227,7.7045,0.21432,0.93636,14.045,90.727,0.45455,1051.9,14.818,4.07,4.399,3.692,28,8,641,0
4.5,334,12.5,1.4,1.7,79.9,13.4,1,45,4.18,137,398,420,5,3.27,0.4,3.237,8.2,0,0.26,0.12,6.31,0.913,0.33,46,0,46,46,0,0,0,0,2.32,1.3,0,0,0,0,0,0.2,0.173,0.634,0,59,102.86,0
3.4,381,6.3,1.13,2.8,86.4,1,9,7,35.1,24,121,124,899,1.08,0.203,1.138,14.6,62.1,1.71,1.99,19.8,0.831,2.89,1214,1210,4,2061,6.14,2920,877,877,0.11,0,0,0,0,0,0,0.465,0.251,0.358,1,33,20.021,0
65.99,215,18.6,15.06,0.79,0,0,0,11,0.9,20,147,189,70,1.31,0.048,0.019,14.4,1.6,0.06,0.12,6.801,0.91,0.35,6,0,6,6,0.31,140,42,41,0.3,1.5,0,0,0,0,0,4.31,6.24,3.23,75,276,460,32
43.92,320,12.58,21.98,2.74,18.33,0.97692,4.3831,117,1.7,18,214,156,689,1.47,0.077,0.172,19,1.7,0.27,0.26,1.7,0.83,0.09,35,8,27,41,0.67,366,110,110,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,11.963,7.113,1.363,167,129,76.179,0
70.2,159,19.25,8.5,0.95,0,0,0,10,2.34,20,184,319,77,5.91,0.082,0.014,16.6,0,0.11,0.19,2.36,0.32,0.4,6,0,6,6,3.85,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,3.19,3.78,0.32,65,28.35,453.6,37
75.42,93,1.96,0.1,0.97,21.55,1.5,1.7,5,0.35,25,50,391,5,0.29,0.215,0.161,0.3,12.8,0.105,0.021,1.395,0.555,0.301,9,0,9,9,0,0,0,0,0.04,0.3,0,0,0,0,0,0.026,0.002,0.043,0,61,156,23
63.66,232,18.51,16.9,0.94,0.08,0,0.20186,11,1.41,21,181,213,47,1.32,0.063,0.028,12.2,2.6,0.065,0.183,7.074,1.101,0.36,27,0,27,27,1.01,905,272,272,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,4.89,7.16,3.6,87,2152,468.29,27
81.5,78,1.29,2.61,2.19,12.41,1.5,1.2383,45,0.59,10,32,181,23,0.2,0.023,0.097,0.7,32.7,0.066,0.062,0.272,0.128,0.126,27,0,27,27,0,367,53,41,0.32831,51.684,31.422,138,2.5783,139.89,1082.1,0.385,0.708,1.351,8,8,60,0
59.19,202,8.15,9.75,1.65,21.26,0.97692,4.3831,121,1.75,23,81,183,497,2.57,0.313,0.217,13.7,1,0.13,0.53,1.92,0.82,0.09,50,32,18,72,0.71,390,28,10,0.33462,2.1115,0,8.3462,0.11538,10.577,3.9615,4.649,3.923,0.303,28,180,76.179,0
77.66,83,0.51,0.09,0.29,21.45,1.6,13.673,9,0.43,8,13,134,11,0.1,0.065,0.051,0.38571,2.8,0.019,0.023,0.416,0.092,0.054,2,0,2,2,0,1240,62,0,0.22943,1.8943,11.571,41.4,10.829,0,45.429,0.006,0.037,0.017,0,258,71.226,6
48.3,349,24.4,27.17,0.87,0,0,0,8,2.43,19,194,241,69,6.13,0.1,0.015,21.7,0,0.06,0.2,3.14,0.3,0.25,7,0,7,7,2.38,0,0,0,0.1782,0.5764,0,0.78652,0,0,0,10.64,12.21,0.88,92,332,85,1
0.45,538,10.22,33.21,1.53,54.34,3.8,47.22,110,1.39,47,163,394,41,0.93,0.17,0,0,0.9,0.14,0.14,3.44,0.42,0.07,38,0,38,38,0.33,125,35,35,3.17,3.6,0,0,0,0,5,14.13,8.203,4.366,10,49,73,0
65.55,179,27.17,6.95,1.09,0,0,0,20,1.68,24,222,359,58,5,0.074,0.01,34.1,0,0.078,0.144,7.939,0.535,0.6,9,0,9,9,1.3,0,0,0,0.37,1.3,0,0,0,0,0,2.517,3.502,0.223,59,547.32,201.4,6
81.26,69,0.39,0.1,0.3,17.95,1.8,16.15,27,0.29,10,10,102,1,0.11,0.108,0.086,0.2,1,0.022,0.038,0.437,0.069,0.07,2,0,2,2,0,37,2,0,0.1,4.2,0,22,0,0,8,0.02,0.022,0.048,0,252,28,0
64.59,175,26.32,6.94,1.43,0,0,0,21,0.85,26,222,340,96,3.24,0.117,0.03,11.6,0,0.06,0.3,9.46,1.27,0.37,16,0,16,16,1.31,0,0,0,0.49,5.5,0,0,0,0,0,2.58,2.49,0.57,106,208,85,42
1.57,535,3.13,32.18,1.2,61.72,1.3,59.89,107.97,0.57,10,61,153,317,0.17,0.04,0,0,0.5,0.02,0.1,0.13,0.04,0.0638,3,0.6,3,8.2,0.22571,718,23.943,23.571,0.71429,1.1943,0,3.4571,0.37143,0,2.7714,18.78,9.29,1.28,53,39,32.01,0
88,40,1.42,0.4,1.3,8.88,1.6,2.14,23,0.67,12,27,124,196,0.19,0.051,0.091,1.8,1.8,0.07,0.039,0.65,0.187,0.045,10,0,10,10,0,550,28,0,0.72,4.7,49,303,5,4016,396,0.07,0.206,0.147,0,245,245.35,0
88.59,38,2.63,0.43,0.6,7.76,3.9,1.2383,19,0.5,27,58,248,47,0.32,0.054,0.243,0.2,5.3,0.058,0.14,0.86,0.188,0.082,126,0,126,126,0,154,8,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.099,0.012,0.179,0,255,102.86,0
1.8,400,3.33,5,3.05,86.67,5,46.67,333,15,27,67,200,533,12.5,0.133,0.489,6.5,20,1.25,1.42,16.67,0.174,1.667,333,314,19,553,5,28,1,0,0.78,5.1,8,13,0,0,184,0,3.33,0,0,30,20.021,0
88.98,29,1.1,0.3,0.3,9.32,2.8,2.5,26,0.6,8,16,138,2,0.06,0.037,0.03,0.4,53,0.04,0.02,0.1,0.19,0.08,11,0,11,11,0,22,1,0,0.15,0,1,3,20,0,11,0.039,0.011,0.089,0,212,58,47
48.24,228,6,5.84,1.65,38.27,1.4,8.84,84,1.83,19,260,173,358,0.42,0.091,0.253,10.969,9.9308,0.299,0.267,2.17,0.711,0.077,96,9.7692,96,27.231,0.41115,57,3,0,0.7,2.1115,0,34,0.11538,10.577,3.9615,1.158,1.236,2.978,13,149,76.179,0
93.3,20,1.15,0.1,0.95,4.5,1.3,0.96,26,0.9,13,19,109,251,0.29,0.038,0.2,0.4,4.8,0.015,0.056,0.201,0.129,0.037,32,0,32,32,0,105,5,0,0.29,9.9,0,63,0,0,441,0.022,0.004,0.051,0,135,62,0
50.44,315,23.43,23.88,1.3,0,0,0,23,2.05,19,208,159,49,2.65,0.109,0.021,2,0,0.12,0.36,7.93,0.5,0.11,1,0,1,1,2.53,0,0,0,0.13,4.9,0,0,0,0,0,11.96,9.2,1.09,112,85,43,27
62.83,197,28.57,8.33,1.02,0,0,0,21,1.41,26,208,285,63,2.04,0.048,0.02,29.1,0,0.056,0.132,6.289,0.626,0.47,6,0,6,6,0.35,0,0,0,0.13,0,0,0,0,0,0,2.34,2.84,2.01,76,140,136,14
89.1,38,0.76,0.04,0.48,9.62,1,13.673,4,0.11,6,17,216,1,0.08,0.048,0.017,0.38571,61,0.034,0.027,0.22,0.171,0.036,7.8,0,7.8,7.8,0,8,0,0,0.22943,1.8943,0,0,10,0,45.429,0.11054,0.44363,0.12377,0,190,609,44
66.27,157,29.9,3.22,1.08,0,0,0,19,1.35,28,219,305,64,2.04,0.042,0.02,32.1,0,0.061,0.129,6.838,0.677,0.54,6,0,6,6,0.37,0,0,0,0.09,0,0,0,0,0,0,1.03,0.56,0.86,69,140,117,26
65.57,161,25.73,5.72,1.5,0,0,0,8,3.02,23,234,293,73,7.83,0.121,0,25.2,0,0.11,0.229,3.612,0,0.32,8,0,8,8,3.37,0,0,0,0.16,0.5764,0,0,0,0,0,1.721,2.721,0.401,65,85,453.6,5
85.02,55,0.41,0.08,0.19,14.3,1.2,11.46,5,0.29,5,13,85,6,0.08,0.075,0.029,0.38571,3.1,0.013,0.038,0.385,0.041,0.016,2,0,2,2,0,198,10,0,0.22943,2.9,0,79,80,0,0,0.01,0.44363,0.12377,0,183.24,71.226,9.4571
90.82,32,0.43,0.09,0.35,8.3,0.8,7.5,15,0.4,18,4,127,1,0.12,0.105,1.121,0.4,7.7,0.093,0.026,0.298,0.1,0.074,5,0,5,5,0,38,2,0,0.01,0.3,0,23,0,0,0,0.006,0.011,0.031,0,246,47,0
72.9,113,0.7,1.32,0.43,24.64,0,31.829,8,0.18,2,21,5,64,0.16,0.014,0.007,2.1,0,0.006,0.028,0.003,0.159,0.014,4,0,4,4,0.1,79,23,23,0.71429,1.1943,0,3.4571,0.37143,0,2.7714,0.39,0.48,0.172,52,50.825,32.01,0
66.88,192,20.7,11.54,1.01,0,0,0,20,1.74,22,199,327,56,3.82,0.091,0.013,24.8,0,0.082,0.126,6.183,0.595,0.613,11,0,11,11,1.49,0,0,0,0.35,1.4,0,0,0,0,0,4.544,4.987,0.441,58,28.35,453.6,2
90.07,36,0.72,0.09,0.89,8.23,2.3265,1.2383,11,0.57,11,16,135,242,0.15,0.046,0.057,0.7,14.1,0.017,0.028,0.19,0.121,0.04,8,0,8,8,0,19,0,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.16277,0.24882,0.23428,0,128.95,102.86,0
35.53,482,19.03,44.45,0.63,0,0,0.20186,32,1.82,15,133,155,44,2.06,0.078,0.022,144.1,0,0.021,0.133,2.801,0.297,0.07,4,0,4,4,0.24,0,0,0,0.094419,0.52093,0.25581,1.8372,0.25581,1.4186,0,11.59,18.94,10.18,106,31,196,0
94,17,0.7,0.1,1.13,4.07,1.6,1.2383,70,0.7,42,23,400,170,0.17,0.231,0.256,0.2,2,0.02,0.03,0.3,0.338,0.116,68,0,68,68,0,0,0,0,0.32831,51.684,31.422,743.61,2.5783,139.89,1082.1,0.011,0.018,0.041,0,178,102.86,51
91.99,34,1.98,1.26,1.09,3.68,0.3,0.62,6,0.45,2,19,41,390,0.63,0.057,0.112,3,0.1,0.028,0.024,0.437,0.08,0.015,8,6,2,12,0.08,50,3,1,0.28,0.5,0,29,0,2056,4,0.47,0.51,0.2,2,244,30.5,0
54.2,247,32.4,12.1,1.3,0,0,0,16,1.43,22,242,271,43,1.37,0.084,0.031256,20.7,2.3,0.07,0.18,7.53,1.0776,0.75,5,0,5,5,0.72,190,57,57,0.27,4.9,0,0,0,0,0,3.517,5.627,1.537,89,140,468.29,0
10.5,369,10.6,0.5,0.4,78,1.9,22.125,14,1.5,13,88,94,3,0.53,0.079,0.693,23.5,0,0.06,0.1,0.7,0.416,0.058,24,0,24,24,0,0,0,0,0.11,1.2488,7.5366,13.171,0.073171,0,195.9,0.08,0.06,0.22,0,176,10.9,0
94.74,16,0.64,0.05,0.64,3.93,1.4,1.69,13,0.35,22,40,253,3,0.18,0.086,0.178,0.2,4.6,0.041,0.041,0.428,0.114,0.078,17,0,17,17,0,1117,56,0,0.12,4.2,0,670,0,0,1150,0.01,0.004,0.021,0,180,120,0
9.99,435,4.89,16.53,1.84,66.76,2,37.2,32,2.19,25.902,141.29,185,377,0.59122,0.12807,0.47641,9.122,0,0.27,0.15,1.64,0.26676,0.11463,50,28.22,12.317,60.317,0.10049,15,37.341,36.268,0.27537,2.5707,0.073171,7.5854,0.12195,0.073171,13.902,4.61,5.61,2.72,8,28,72.074,0
58.7,199,36.12,5,1.75,0,0,0,4,3.32,26,226,334,45,4.56,0.124,0.018,33,0,0.07,0.25,3.81,0.37,0.28,9,0,9,9,2.7,0,0,0,0.14,1.6,0,0,0,0,0,1.72,1.94,0.22,90,261,85,4
49.96,274,12.59,17.83,2.34,17.28,0.9,1.57,172,1.97,18,171,171,572,1.22,0.094,0.189,10.969,0,0.262,0.344,2.93,0.818,0.149,27.385,9.7692,20.423,27.231,0.7,335,22.731,21.308,0.5,2.1115,0,8.3462,0.11538,10.577,3.9615,6.008,6.581,2.768,154,165.35,76.179,0
60.7,267,16.88,21.59,0.88,0,0,0,12,1.57,22,160,230,58,3.33,0.104,0.019,19.8,0,0.12,0.22,6.1,0.67,0.13,18,0,18,18,2.39,0,0,0,0.21,1.4088,0,0,0,0,0,9.47,8.86,1.7,72,28.35,453.6,23
55.04,290,26.86,19.46,0.75,0,0,0,15,1.27,19,151,184,82,1.82,0.057,0.018,22.2,0,0.042,0.128,6.648,0.897,0.42,3,0,3,3,0.29,158,47,47,0.27,0.3,0,0,0,0,0,5.45,7.64,4.14,84,140,21,48
